,worker,DocID,SentID,Sys,Src,Adequacy,Fluency
5997,8751,108,12,Sys_A,"Democrats will hear from constituents about their moves toward impeachment soon, with members scheduled to return to their districts for a two-week recess at the start of October.",100,86
5998,8751,108,11,Sys_A,"""We have to presume that people are innocent, don't we, and we have to see if what the press has been reporting and what has been revealed in terms of documentation, if if all that is true.""",87,92
5999,8751,89,13,Sys_Q,Is it enough to keep de Grood locked up?,86,88
6000,8751,108,10,Sys_A,"""I would vote no right now because we haven't seen all the facts,"" Cartwright said.",100,74
6001,8751,108,29,Sys_Q,There is no evidence of wrongdoing by Biden.,100,87
6002,8751,108,28,Sys_Q,Still there has been a surge in support — more than 75 House members in about three days — of launching such an inquiry as part of the fallout from Trump's July 25 call with Ukrainian President Volodymyr Zelensky where he discussed former Vice President Joe Biden.,50,74
6003,8751,108,27,Sys_Q,"Even if the House could pass the vote, it likely would go nowhere in the Republican-controlled Senate, one of many reasons the issue has been politically divisive in the party.",71,86
6004,8751,108,26,Sys_Q,"However, that count includes many Democrats who say they support an impeachment investigation but are still waiting for the results of the probe before deciding whether to finally vote to impeach Trump.",100,88
6005,8751,108,25,Sys_Q,"More than half the members of the US House of Representatives have said they support an impeachment inquiry, according to a CNN count.",100,93
6006,8751,108,24,Sys_Q,"""We have to talk to some of these officials that they have listed in the report here and see where it goes.""",75,75
6007,8751,108,23,Sys_Q,"""While I find many of the statements in the whistleblower's report disturbing, there's a lot more information that's out there,"" Brindisi said.",74,87
6008,8751,108,22,Sys_Q,"Rep. Anthony Brindisi, a freshman from New York who has resisted calls for an impeachment probe, told CNN that he's ""not yet"" there on impeaching Trump.",88,87
6009,8751,108,21,Sys_A,"And if we do our job right, it will be a unifying exercise for the whole country.""",87,86
6010,8751,89,12,Sys_Q,But is this reason enough to remain afraid?,100,87
6011,8751,89,11,Sys_Q,"Despite his perceived improvement, there is still risk of re-offense.",94,74
6012,8751,89,10,Sys_Q,"His psychiatrist, Dr. Santoch Rai, has said in front of the review board that ""if Matthew de Grood were to commit another offence, it would be severe.""",89,66
6013,8751,108,23,Sys_A,"""While I find many of the statements in the whistleblower's report disturbing, there's a lot more information that's out there,"" Brindisi said.",74,86
6014,8751,108,24,Sys_A,"""We have to talk to some of these officials that they have listed in the report here and see where it goes.""",86,87
6015,8751,108,25,Sys_A,"More than half the members of the US House of Representatives have said they support an impeachment inquiry, according to a CNN count.",100,100
6016,8751,108,26,Sys_A,"However, that count includes many Democrats who say they support an impeachment investigation but are still waiting for the results of the probe before deciding whether to finally vote to impeach Trump.",100,86
6017,8751,108,27,Sys_A,"Even if the House could pass the vote, it likely would go nowhere in the Republican-controlled Senate, one of many reasons the issue has been politically divisive in the party.",94,79
6018,8751,108,28,Sys_A,Still there has been a surge in support — more than 75 House members in about three days — of launching such an inquiry as part of the fallout from Trump's July 25 call with Ukrainian President Volodymyr Zelensky where he discussed former Vice President Joe Biden.,86,74
6019,8751,108,29,Sys_A,There is no evidence of wrongdoing by Biden.,100,86
6020,8751,108,29,Sys_P,There is no evidence of wrongdoing by Biden.,87,100
6021,8751,108,1,Sys_Q,Vulnerable Dems air impeachment concerns to Pelosi,74,74
6022,8751,108,28,Sys_P,Still there has been a surge in support — more than 75 House members in about three days — of launching such an inquiry as part of the fallout from Trump's July 25 call with Ukrainian President Volodymyr Zelensky where he discussed former Vice President Joe Biden.,86,63
6023,8751,108,26,Sys_P,"However, that count includes many Democrats who say they support an impeachment investigation but are still waiting for the results of the probe before deciding whether to finally vote to impeach Trump.",100,74
6024,8751,108,25,Sys_P,"More than half the members of the US House of Representatives have said they support an impeachment inquiry, according to a CNN count.",100,88
6025,8751,108,24,Sys_P,"""We have to talk to some of these officials that they have listed in the report here and see where it goes.""",87,86
6026,8751,108,23,Sys_P,"""While I find many of the statements in the whistleblower's report disturbing, there's a lot more information that's out there,"" Brindisi said.",100,75
6027,8751,108,22,Sys_P,"Rep. Anthony Brindisi, a freshman from New York who has resisted calls for an impeachment probe, told CNN that he's ""not yet"" there on impeaching Trump.",85,85
6028,8751,108,21,Sys_P,"And if we do our job right, it will be a unifying exercise for the whole country.""",100,74
6029,8751,108,20,Sys_P,"""We need a set of articles that make a compelling legal case and that tell a coherent story to the public.",86,74
6030,8751,108,19,Sys_P,"""The caucus is unified around the lawlessness and corruption pouring forth from the White House, and our job will be to reduce it to a set of articles of impeachment that make sense to the country,"" the Maryland Democrat told reporters on Thursday night.",86,75
6031,8751,108,27,Sys_P,"Even if the House could pass the vote, it likely would go nowhere in the Republican-controlled Senate, one of many reasons the issue has been politically divisive in the party.",87,75
6032,8751,108,20,Sys_A,"""We need a set of articles that make a compelling legal case and that tell a coherent story to the public.",100,100
6033,8751,108,2,Sys_Q,"During the meeting, several members made clear their stance that Democrats should keep the inquiry focused on the Ukraine matter — allegations that Trump asked the Ukrainian President to initiate an investigation into a potential 2020 political rival — and not the other instances of potential wrongdoing detailed in the report from special counsel Robert Mueller.",74,49
6034,8751,108,22,Sys_A,"Rep. Anthony Brindisi, a freshman from New York who has resisted calls for an impeachment probe, told CNN that he's ""not yet"" there on impeaching Trump.",74,89
6035,8751,89,9,Sys_Q,"He suffers from schizophrenia, which is why he was found not criminally responsible, but has since been seeing a psychiatrist and taking his medication.",87,49
6036,8751,89,8,Sys_Q,It was a violent and unpredictable attack.,100,100
6037,8751,89,7,Sys_Q,De Grood did stab and kill five people during a psychotic break.,87,87
6038,8751,89,6,Sys_Q,"First, let's examine the more pessimistic side.",100,87
6039,8751,89,5,Sys_Q,"There are two sides to this: one citing his violent behaviour in the past, calling to prevent it from happening again, and the other side which believes in the power of change and rehabilitation.",87,75
6040,8751,89,4,Sys_Q,"The decision won't come for a few more weeks, so in the meantime we're left to wonder whether or not this is a good idea.",100,74
6041,8751,89,3,Sys_Q,"Now, in 2019, there is a hearing to determine whether or not he should be allowed more freedoms, such as unsupervised outings.",100,87
6042,8751,89,2,Sys_Q,"In 2016, Matthew de Grood, the man who killed five people at a house party in Calgary, was found to be not criminally responsible for his actions.",87,96
6043,8751,108,3,Sys_Q,"Democrats are largely in agreement about the strategy, with Pelosi saying during her press conference on Thursday morning that the whistleblower complaint is ""the focus of the moment.""",74,86
6044,8751,89,1,Sys_Q,Matt de Grood shouldn't be punished because of schizophrenia stigma,88,88
6045,8751,108,12,Sys_Q,"Democrats will hear from constituents about their moves toward impeachment soon, with members scheduled to return to their districts for a two-week recess at the start of October.",88,87
6046,8751,108,11,Sys_Q,"""We have to presume that people are innocent, don't we, and we have to see if what the press has been reporting and what has been revealed in terms of documentation, if if all that is true.""",74,86
6047,8751,108,10,Sys_Q,"""I would vote no right now because we haven't seen all the facts,"" Cartwright said.",74,86
6048,8751,108,9,Sys_Q,"Rep. Matt Cartwright, a Democrat from Pennsylvania, told CNN that he wouldn't — at this point — vote for articles of impeachment.",75,100
6049,8751,108,8,Sys_Q,"""I'm in a district where I've been reluctant to move forward only from the perspective where I want to be disciplined, I want to look at due process and want to make sure we get all of our facts — and this process will allow us to do that,"" Craig said, adding she backed a narrow probe led by the House Intelligence Committee.",60,61
6050,8751,108,7,Sys_Q,"Rep. Angie Craig, a vulnerable freshman Democrat from Minnesota, who said earlier this week that she supported the impeachment inquiry said after the meeting that Pelosi and Democratic leaders mostly listened to the views raised by the lawmakers.",74,85
6051,8751,108,6,Sys_Q,"They also argue the probe, spearheaded by the intelligence committee, will be able to move faster — possibly in the next month or two — with a narrower scope.",87,86
6052,8751,108,5,Sys_Q,"The Ukraine matter is also relatively clear-cut and easy to explain to the public, lawmakers say.",100,65
6053,8751,108,13,Sys_Q,"It will be the first time a swath of members from more conservative districts will receive clear, in-person feedback — or, in some cases, blowback — from the people they represent since they joined calls for impeachment proceedings in the wake of the Ukraine allegations earlier this week.",62,75
6054,8751,108,4,Sys_Q,"By keeping the impeachment inquiry focused, leaders hope to keep the caucus unified — with an eye to the moderate members who only recently joined calls for proceedings.",75,74
6055,8751,116,23,Sys_Q,"""We remain committed to following the best evidence to take any steps necessary to ensure that people are protected from potential harm.”",88,88
6056,8751,38,6,Sys_A,"Christine Pelosi is a Democratic Party strategist and author of ""Campaign Boot Camp"" and ""Campaign Boot Camp 2.0.""",100,100
6057,8751,108,17,Sys_B,"Once lawmakers return, though, movement is likely to be quick.",93,88
6058,8751,38,5,Sys_A,"According to Skyhorse, Christine Pelosi will weave together ""the professional and personal experiences"" of her mother.",100,87
6059,8751,6,1,Sys_P,"Iran was promised that 'all' US sanctions would be lifted in return for talks, Rouhani claims",100,87
6060,8751,38,4,Sys_A,Christine Pelosi's book will examine how a mother of five became the first female house speaker and her current leadership of House Democrats during the Trump administration.,86,75
6061,8751,38,3,Sys_A,"""The Nancy Pelosi Way"" will be released Nov. 26, Skyhorse Publishing announced Thursday.",74,82
6062,8751,38,2,Sys_A,"An upcoming book on House Speaker Nancy Pelosi comes from someone who knows her well, daughter Christine Pelosi.",87,87
6063,8751,38,1,Sys_A,Nancy Pelosi is subject of book by daughter Christine Pelosi,100,86
6064,8751,6,2,Sys_P,"European nations were so eager to negotiate with Iran that they suggested the US would end its sanctions regime if Tehran was willing to engage in dialogue, President Hassan Rouhani has said.",100,75
6065,8751,116,21,Sys_Q,"We do not yet fully understand what that impact is, which is why the approach that we have taken has been very cautious.”",100,74
6066,8751,38,7,Sys_A,"Pelosi's sister, Alexandra Pelosi, is a filmmaker and journalist who has made several documentaries about contemporary politics.",94,100
6067,8751,116,20,Sys_Q,"She added: ""It is important to stress, and for all of us to remember, that those devices are relatively new and, therefore, their impact continues to be studied.",49,74
6068,8751,116,18,Sys_Q,"""In Scotland, we have also introduced a retail register and a mandatory age verification scheme and we have funded trading standards departments in all council areas to ensure that retailers comply with the regulations.”",100,86
6069,8751,116,17,Sys_Q,"""The directive also limits the concentration of nicotine in e-liquids.”",100,87
6070,8751,116,16,Sys_Q,"""The European tobacco products directive restricts the advertising of e-cigarettes and ensures that e-liquids cannot contain ingredients that are known to be harmful.”",87,75
6071,8751,116,15,Sys_Q,"""Our approach has been a precautionary one, which is why in Scotland we have already taken the strictest regulatory approach in Europe to vapour products,"" she said.",86,61
6072,8751,116,14,Sys_Q,She pointed out that to date they have not seen any cases of deaths attributed to vaping being reported in Europe.,100,75
6073,8751,116,13,Sys_Q,"The First Minister has confirmed the Scottish Government was monitoring developments in the US and elsewhere ""closely,"" following the loss of life that has been attributed to vaping.",67,68
6074,8751,116,12,Sys_Q,"The Centres for Disease Control and Prevention (CDC) has more than 100 officials investigating the cause of the mystery illness, and has warned citizens against smoking e-cigarette products until more is known, particularly if modified or bought ""off the street.""",61,50
6075,8751,116,11,Sys_Q,"While most patients have reported a history of using products containing THC, the psychoactive compound in cannabis, the patient who died in Georgia on Wednesday reported only ""heavy nicotine vaping.""",61,49
6076,8751,116,10,Sys_Q,"Currently 38 states have recorded cases of the illness, with lives lost in eight states.",86,75
6077,8751,116,19,Sys_Q,"""In the coming months, we will consult on introducing a complete ban on the advertising and promotion of vapour products.""",74,100
6078,8751,108,18,Sys_B,"""I think it's everybody's intention here to get this done in 2019,"" said Rep. Jamie Raskin, an impeachment advocate and member of the Judiciary Committee.",100,71
6079,8751,41,9,Sys_B,Ericksen was removed from the priesthood in 1988.,88,100
6080,8751,41,8,Sys_B,At least 11 men claim they were abused by Ericksen during his time in the clergy.,89,100
6081,8751,108,8,Sys_B,"""I'm in a district where I've been reluctant to move forward only from the perspective where I want to be disciplined, I want to look at due process and want to make sure we get all of our facts — and this process will allow us to do that,"" Craig said, adding she backed a narrow probe led by the House Intelligence Committee.",75,75
6082,8751,30,9,Sys_A,Eight women and two men ranging in age from 22 to 94 died.,100,100
6083,8751,41,2,Sys_B,A former priest accused of sexually assaulting young boys in Wisconsin decades ago has been sentenced to 30 years in prison.,100,100
6084,8751,30,10,Sys_A,Minassian has yet to enter a plea.,100,100
6085,8751,116,24,Sys_Q,"""While we already have among the strictest regimes on those products, if the evidence shows that further action is needed... we will not hesitate to take it.""",87,54
6086,8751,116,22,Sys_Q,"""That is perhaps a reason why e-cigarette use remains relatively low in Scotland.”",87,86
6087,8751,30,11,Sys_A,"His trial begins in February, but a publication ban on his interrogation by police was lifted today.",87,100
6088,8751,30,12,Sys_A,The police interview took place just hours after the attack.,95,87
6089,8751,41,3,Sys_B,The Wausau Daily Herald reports that 72-year-old Thomas Ericksen received the maximum sentence Thursday on two charges of sexually assaulting young boys while stationed at St. Peter's Catholic Church in Winter in the late 70s and early 80s.,87,87
6090,8751,30,13,Sys_A,"Minassian, who said he never had a girlfriend and was a virgin, acknowledged he used the van as a weapon and said he wanted to inspire more attacks.",86,83
6091,8751,41,4,Sys_B,He must register as a sex offender for life.,100,88
6092,8751,41,5,Sys_B,Four men testified Thursday about how the assaults affected their lives.,100,88
6093,8751,41,6,Sys_B,One of the victims went public for the first time.,100,100
6094,8751,30,14,Sys_A,"He said: ""I know of several other guys over the internet who feel the same way,"" but added that they are ""too cowardly to act on their anger.""",100,88
6095,8751,30,15,Sys_A,"Minassian calls himself an ""incel,"" short for ""involuntary celibate.""",87,95
6096,8751,30,16,Sys_A,The incel movement is an online subculture linked to the deadly attack in Toronto as well as attacks in California and Florida.,92,85
6097,8751,30,17,Sys_A,It promotes the misogynistic idea that men are entitled to have sex with women.,92,96
6098,8751,30,18,Sys_A,"Over time, ""incel"" has become a buzzword for certain men infuriated at being rejected by women and prone to float ideas for violent payback, according to sociologists and others who study them.",100,100
6099,8751,30,19,Sys_A,"Like-minded people in internet forums sometimes use ""Chad"" and ""Stacy"" as dismissive slang for men and women with more active sex lives.",100,83
6100,8751,30,20,Sys_A,"Minassian said he discussed his sexual frustrations on the website 4chan, which has become notorious as a place for extremists to post their views.",100,95
6101,8751,41,7,Sys_B,Ericksen apologized to the victims in court and said he has come to realize the impact the assaults had on victims.,100,88
6102,8751,116,9,Sys_Q,The first deaths in Florida and Georgia were announced on Tuesday and Wednesday.,100,75
6103,8751,116,8,Sys_Q,Officials said hundreds of additional cases had been reported in the past week alone.,100,100
6104,8751,116,7,Sys_Q,"But in the US, more than 500 people are known to have fallen ill with a mysterious lung disease after smoking e-cigarettes.",75,74
6105,8751,116,6,Sys_Q,"Vaping — which involves inhaling a mix typically made of nicotine, water, solvents and flavours — is seen as an alternative to smoking which can help you quit, but its safety is still not entirely known.",100,86
6106,8751,104,6,Sys_P,The agency is investigating the incident.,87,100
6107,8751,104,7,Sys_P,"A telephone message left at Tulsa, Oklahoma-based Omni Air International was immediately returned Thursday night.",61,84
6108,8751,108,16,Sys_B,"""It's actually good timing that we get a chance to go home, catch our breath, get the perspective of people back home, explain what we're doing, and then come back and move forward accordingly.""",74,74
6109,8751,108,15,Sys_B,"""I really can't think of a better thing to do than to sort of check in with the boss before we move forward,"" he told reporters.",87,75
6110,8751,108,14,Sys_B,"But Rep. Dan Kildee, a Michigan Democrat, said the timing of the recess has its upsides.",87,87
6111,8751,108,13,Sys_B,"It will be the first time a swath of members from more conservative districts will receive clear, in-person feedback — or, in some cases, blowback — from the people they represent since they joined calls for impeachment proceedings in the wake of the Ukraine allegations earlier this week.",74,100
6112,8751,108,12,Sys_B,"Democrats will hear from constituents about their moves toward impeachment soon, with members scheduled to return to their districts for a two-week recess at the start of October.",100,88
6113,8751,108,11,Sys_B,"""We have to presume that people are innocent, don't we, and we have to see if what the press has been reporting and what has been revealed in terms of documentation, if if all that is true.""",75,74
6114,8751,108,10,Sys_B,"""I would vote no right now because we haven't seen all the facts,"" Cartwright said.",100,87
6115,8751,108,29,Sys_B,There is no evidence of wrongdoing by Biden.,95,88
6116,8751,108,28,Sys_B,Still there has been a surge in support — more than 75 House members in about three days — of launching such an inquiry as part of the fallout from Trump's July 25 call with Ukrainian President Volodymyr Zelensky where he discussed former Vice President Joe Biden.,100,86
6117,8751,108,27,Sys_B,"Even if the House could pass the vote, it likely would go nowhere in the Republican-controlled Senate, one of many reasons the issue has been politically divisive in the party.",87,74
6118,8751,108,26,Sys_B,"However, that count includes many Democrats who say they support an impeachment investigation but are still waiting for the results of the probe before deciding whether to finally vote to impeach Trump.",100,87
6119,8751,108,25,Sys_B,"More than half the members of the US House of Representatives have said they support an impeachment inquiry, according to a CNN count.",100,100
6120,8751,108,24,Sys_B,"""We have to talk to some of these officials that they have listed in the report here and see where it goes.""",68,66
6121,8751,108,23,Sys_B,"""While I find many of the statements in the whistleblower's report disturbing, there's a lot more information that's out there,"" Brindisi said.",88,74
6122,8751,108,3,Sys_B,"Democrats are largely in agreement about the strategy, with Pelosi saying during her press conference on Thursday morning that the whistleblower complaint is ""the focus of the moment.""",88,74
6123,8751,108,4,Sys_B,"By keeping the impeachment inquiry focused, leaders hope to keep the caucus unified — with an eye to the moderate members who only recently joined calls for proceedings.",61,62
6124,8751,108,5,Sys_B,"The Ukraine matter is also relatively clear-cut and easy to explain to the public, lawmakers say.",100,92
6125,8751,108,6,Sys_B,"They also argue the probe, spearheaded by the intelligence committee, will be able to move faster — possibly in the next month or two — with a narrower scope.",88,74
6126,8751,108,7,Sys_B,"Rep. Angie Craig, a vulnerable freshman Democrat from Minnesota, who said earlier this week that she supported the impeachment inquiry said after the meeting that Pelosi and Democratic leaders mostly listened to the views raised by the lawmakers.",86,85
6127,8751,104,5,Sys_P,It's unclear how many people were on board.,100,95
6128,8751,25,1,Sys_B,Khloe Kardashian's cheating ex Tristan Thompson leaves ANOTHER desperate comment on her Instagram pic after rumours he wants her back,100,86
6129,8751,104,4,Sys_P,"According to the FAA, the flight departed from Baltimore, but its destination wasn't known.",87,100
6130,8751,108,2,Sys_B,"During the meeting, several members made clear their stance that Democrats should keep the inquiry focused on the Ukraine matter — allegations that Trump asked the Ukrainian President to initiate an investigation into a potential 2020 political rival — and not the other instances of potential wrongdoing detailed in the report from special counsel Robert Mueller.",100,74
6131,8751,116,5,Sys_Q,"It comes as it emerged a vaping-related illness had claimed two more lives, bringing the total number of fatalities to 11.",49,0
6132,8751,6,3,Sys_P,"According to Rouhani, European signatories of the 2015 nuclear deal urged him to meet with US President Donald Trump, promising that Washington would lift ""all"" sanctions in return.",100,74
6133,8751,6,4,Sys_P,"""Three out of the six countries, that is the chancellor of Germany, prime minister of Britain, and president of France, all insisted for the meeting to be held, saying that the US would lift all sanctions,"" stated the Iranian president.",100,74
6134,8751,116,4,Sys_Q,"Nicola Sturgeon says that if evidence supports further moves over the sale of such products her Government would ""not hesitate"" to act.",74,62
6135,8751,116,3,Sys_Q,"The First Minister has confirmed that a consultation on the move would take place in ""the coming months.""",100,82
6136,8751,116,2,Sys_Q,"A BAN on advertising for e-cigarettes and vaping products, is being considered by ministers.",87,86
6137,8751,116,1,Sys_Q,US deaths could result in Scottish ban on vaping and e-cigarette ads,71,62
6138,8751,64,1,Sys_B,Are hopes for a nuclear-free world realistic?,100,92
6139,8751,64,2,Sys_B,"Seventy-four years ago, two nuclear bombs were detonated over Hiroshima and Nagasaki, killing tens of thousands of people.",100,94
6140,8751,64,3,Sys_B,"Since then, wherever conflict between major powers rises, so does the threat of a nuclear war.",100,93
6141,8751,64,4,Sys_B,"Various treaties have attempted to suppress that threat, yet today there are nearly 14,000 nuclear weapons based around the world.",100,94
6142,8751,64,5,Sys_B,"Thursday marks the International Day for the Total Elimination of Nuclear Weapons, but it's a goal that looks increasingly less likely.",100,81
6143,8751,64,6,Sys_B,"So, is there the political will to abolish these weapons?",100,93
6144,8751,6,5,Sys_P,"He said he rejected the proposal because, ""under sanctions and maximum pressure,"" it would have been impossible to predict the end result of any negotiations.",100,88
6145,8751,6,6,Sys_P,"Trump quickly denied that he had offered Iran any relief, tweeting that Tehran had asked him to lift sanctions as a prerequisite to talks, but that he had ""of course"" refused.",100,74
6146,8751,6,7,Sys_P,"In his statement, Rouhani also said that numerous countries were on Iran's side during their one-on-one talks on the sidelines of the UNGA.",86,86
6147,8751,6,8,Sys_P,"""We discussed various issues with various countries, and all of them condemned the United States"" withdrawal from the JCPOA and its pressures.",100,86
6148,8751,6,9,Sys_P,"“This is a huge success for Iran.""",100,87
6149,8751,104,1,Sys_P,Omni Air flight lands in Baltimore after declaring emergency,100,100
6150,8751,104,2,Sys_P,The Federal Aviation Administration says an Omni Air International jet landed safely at Baltimore Washington International Airport after declaring an emergency.,100,88
6151,8751,108,1,Sys_B,Vulnerable Dems air impeachment concerns to Pelosi,25,0
6152,8751,104,3,Sys_P,The FAA said in an email that Flight 328 landed at BWI at 6:19 p.m. on Thursday because of what was described as a hydraulic problem with the Boeing B777.,74,100
6153,8751,25,2,Sys_B,KHLOE Kardashian's cheating ex Tristan Thompson has left ANOTHER desperate comment on her Instagram page following rumours that he wants her back.,100,87
6154,8751,30,8,Sys_A,He stands accused of driving a rental van into crowds of pedestrians in a busy north Toronto neighbourhood.,87,94
6155,8751,25,4,Sys_B,Tristan was spotted leaving another gushing compliment on Khloe's Instagram page,87,88
6156,8751,110,5,Sys_Q,"Barr is mentioned several times in the July 25 phone call, as is Trump attorney Rudolph Giuliani.",74,75
6157,8751,110,6,Sys_Q,"The complaint says White House officials were concerned enough that they attempted to ""lock down"" the record of the call.",74,61
6158,8751,110,7,Sys_Q,"""[Barr has] gone rogue,"" Pelosi told MSNBC Friday.",86,87
6159,8751,110,8,Sys_Q,"""I think where they're going is a cover-up of a cover-up.",74,86
6160,8751,110,9,Sys_Q,"I think it's sad, to have a Justice Department go so rogue.",74,75
6161,8751,110,10,Sys_Q,"Well, they have been for a while.",75,74
6162,8751,110,11,Sys_Q,"And now it just makes matters worse.""",85,74
6163,8751,110,12,Sys_Q,Pelosi announced an official impeachment investigation this week after Trump acknowledged he'd withheld military aid to Ukraine.,74,100
6164,8751,110,13,Sys_Q,"The aid was ultimately granted, but House Democrats want to know whether there was any connection to the aid and Trump's asking Zelensky to investigate Hunter Biden, who worked for a Ukrainian gas company for five years.",86,75
6165,8751,110,4,Sys_Q,Atkinson turned it over to national intelligence director Joseph Maguire.,100,100
6166,8751,110,14,Sys_Q,"Also Friday, nearly 300 former U.S. foreign policy and national security officials signed a letter supporting the impeachment investigation.",100,81
6167,8751,110,16,Sys_Q,"""We applaud those members of Congress, including Speaker Pelosi, who have started us down that necessary path,"" the letter states.",74,87
6168,8751,110,17,Sys_Q,"""President Trump appears to have leveraged the authority and resources of the highest office in the land to invite additional foreign interference into our democratic process.",100,75
6169,8751,110,18,Sys_Q,That would constitute an unconscionable abuse of power.”,75,74
6170,8751,110,19,Sys_Q,"""It would also represent an effort to subordinate America's national interests — and those of our closest allies and partners — to the president's personal political interest.""",86,87
6171,8751,110,20,Sys_Q,Trump has denied there was any impropriety with the phone call.,100,88
6172,8751,110,21,Sys_Q,"Friday, he denounced the complainant and again said the call with Zelensky was a ""perfect conversation""",100,86
6173,8751,110,22,Sys_Q,"""Sounding more and more like the so-called whistle-blower isn't a whistle-blower at all,"" he tweeted.",74,74
6174,8751,110,23,Sys_Q,"""In addition, all second-hand information that proved to be so inaccurate that there may not have been somebody else, a leaker or spy, feeding it to him or her?",49,0
6175,8751,25,3,Sys_B,"The 35-year-old star dumped the NBA player for good earlier this year after he was accused of cheating on her with family friend Jordyn Woods - having previously cheated when she was nine months pregnant with their daughter, True.",87,86
6176,8751,110,15,Sys_Q,"The coalition said Trump's actions constitute a ""profound national security concern.""",100,100
6177,8751,110,3,Sys_Q,"The California Democrat's words follow a release of the complaint Thursday, which was submitted by an unidentified intelligence official to Intelligence Community Inspector General Michael Atkinson.",74,49
6178,8751,110,2,Sys_Q,"House Speaker Nancy Pelosi accused U.S. Attorney General William Barr Friday of going ""rogue"" to protect President Donald Trump over his controversial phone call with Ukraine's leader, which has led to an impeachment inquiry.",62,87
6179,8751,110,1,Sys_Q,Ukraine scandal: Pelosi says Barr 'rogue'; former U.S. officials back investigation,74,74
6180,8751,128,1,Sys_P,Mac Miller death: Third man charged with drug offences,85,77
6181,8751,128,2,Sys_P,A third man has been arrested and charged with drug offences in connection with the overdose death of rapper Mac Miller.,74,87
6182,8751,128,3,Sys_P,"Steven Walter is suspected of selling counterfeit oxycodone pills laced with fentanyl that Miller possessed before he died of an accidental overdose last year of cocaine, alcohol and the powerful opioid.",100,81
6183,8751,128,4,Sys_P,"Walter is accused of being the source of the pills that another man, Cameron Pettit, sold to Miller.",80,75
6184,8751,128,5,Sys_P,"Ryan Reavis, 36, who was arrested in Lake Havasu City, Arizona, this week is accused of serving as Walter's ""runner,"" who delivered the pills to Pettit.",88,75
6185,8751,128,6,Sys_P,"Walter, who is on supervised release over a 2005 drug case, remains in custody.",88,75
6186,8751,128,7,Sys_P,"A Pittsburgh native whose real name was Malcolm James Myers McCormick, Miller's lyrics included frank discussion of his depression and drug use, earning him fans among some of the biggest names in hip-hop.",75,74
6187,8751,128,8,Sys_P,He was also in a two-year relationship with Ariana Grande that ended earlier in 2018.,100,74
6188,8751,128,9,Sys_P,"After his death she posted an affectionate video of him on her Instagram page and released a song, Thank U Next, that lovingly mentioned him.",93,66
6189,8751,128,10,Sys_P,Miller was one of several musicians whose deaths have been linked in recent years to a national wave of opioid abuse and overdoses.,74,74
6190,8751,128,11,Sys_P,Prince died in 2016 when he took counterfeit pills laced with fentanyl that looked like a generic version of the painkiller Vicodin.,74,75
6191,8751,128,12,Sys_P,"Matthew Roberts, guitarist for the band 3 Doors Down, also died of an overdose in 2016, and had fentanyl and hydrocodone in his system.",86,86
6192,8751,34,1,Sys_B,"Ukraine, the ""New Berlin Wall,"" Once Again Lies at the Center of Scandal",100,92
6193,8751,34,2,Sys_B,"Mr. Poroshenko's eagerness to win over Mr. Trump and his growing fears that political rivals would thwart his re-election opened the way for Mr. Giuliani to press Ukraine's prosecutor general, Yuri Lutsenko, who has since been fired, to help Mr. Trump's own re-election by investigating Joe Biden and his son.",87,100
6194,8751,37,12,Sys_A,"The team then conducted follow-up spectroscopic observations using the W.M. Keck Observatory and Gemini North telescope, and confirmed 12 galaxies which existed 13.0 billion years ago, making it the earliest protocluster known to date.",87,88
6195,8751,37,13,Sys_A,"Interestingly, one of the 12 galaxies in z66OD was a giant object with a huge body of gas, known as Himiko, which was found previously by the Subaru Telescope in 2009.",100,75
6196,8751,37,14,Sys_A,"""It is reasonable to find a protocluster near a massive object, such as Himiko.",87,89
6197,8751,37,15,Sys_A,"However, we're surprised to see that Himiko was located not in the center of the protocluster, but on the edge 500 million light-years away from the center.” said Masami Ouchi, a team member at the National Astronomical Observatory of Japan and the University of Tokyo, who discovered Himiko in 2009.",87,87
6198,8751,37,16,Sys_A,"“Ironically, the mythological queen Himiko is also said to have lived cloistered away from her people.",88,100
6199,8751,37,17,Sys_A,"Ouchi continues, ""It is still not understood why Himiko is not located in the center.",100,100
6200,8751,37,18,Sys_A,"These results will be a key for understanding the relationship between clusters and massive galaxies.""",100,100
6201,8751,110,24,Sys_Q,"A partisan operative?""",88,88
6202,8751,110,25,Sys_Q,"Vice President Mike Pence also had interactions with Ukrainian leaders, the whistle-blower complaint shows, and he met with Zelensky in Poland earlier this month.",74,74
6203,8751,108,9,Sys_B,"Rep. Matt Cartwright, a Democrat from Pennsylvania, told CNN that he wouldn't — at this point — vote for articles of impeachment.",100,100
6204,8751,34,3,Sys_B,"How Mr. Poroshenko expected the Trump administration to help lift his sagging fortunes ahead of Ukraine's presidential election, held in two rounds in March and April this year, is unclear.",86,94
6205,8751,25,20,Sys_B,"""An invite to a casual dinner might not sound like a reasonable trade off for a sleek supercar.”",87,87
6206,8751,25,19,Sys_B,"""Drake told him to pull out all the stops if he wanted to win Khloe back.”",86,87
6207,8751,25,18,Sys_B,Khloe was left heartbroken by Tristan's infidelity,100,100
6208,8751,25,17,Sys_B,A source said: “Tristan is good pals with Drake and has been using him as a sounding board as he plots his return to the Kardashian fold.”,74,87
